time_sec,tick,event_type,detail
10.00,0,AUTO_MODE,ENABLED
91.00,1384,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(-1.54,-1.25) batt=88%
92.00,1385,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(-1.54,-1.25) batt=88%
103.00,1613,AUTO_MODE,DISABLED
105.00,1613,AUTO_MODE,ENABLED
105.00,1620,WP_SKIPPED,wp=20 pos=(-1.44,-1.10) dist=2.78m timeout=6s totalSkipped=17
105.00,1620,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(-1.44,-1.10) batt=86%
111.00,1728,AUTO_MODE,DISABLED
111.00,1728,AUTO_MODE,ENABLED
111.00,1728,WP_SKIPPED,wp=21 pos=(-0.97,-0.59) dist=3.60m timeout=6s totalSkipped=18
111.00,1729,CLEAN_PASS_DONE,pass=1 lanes=4 totalLanes=4 dist=30.98m pos=(-0.95,-0.57)
111.00,1730,CLEAN_START,pos=(-0.95,-0.57) totalWP=22
115.00,1789,STUCK_ESCAPE,wp=0 moved=0.071m pos=(-0.94,-0.64) dir=1
116.00,1817,BACKUP_DONE,wp=0 pos=(-0.95,-0.67)
117.00,1854,WP_SKIPPED,wp=0 pos=(-0.97,-0.61) dist=1.52m timeout=6s totalSkipped=19
121.00,1917,AUTO_MODE,DISABLED
126.00,1917,AUTO_MODE,ENABLED
126.00,1917,WP_SKIPPED,wp=1 pos=(-0.20,-1.70) dist=2.06m timeout=6s totalSkipped=20
129.00,1974,AUTO_MODE,DISABLED
131.00,1974,AUTO_MODE,ENABLED
132.00,1997,WP_SKIPPED,wp=2 pos=(0.81,-1.58) dist=1.04m timeout=6s totalSkipped=21
132.00,1999,AUTO_MODE,DISABLED
134.00,2000,AUTO_MODE,ENABLED
135.00,2023,AUTO_MODE,DISABLED
137.00,2024,AUTO_MODE,ENABLED
138.00,2045,WP_SKIPPED,wp=3 pos=(1.43,-0.85) dist=3.34m timeout=6s totalSkipped=22
141.00,2103,AUTO_MODE,DISABLED
148.00,2103,WP_SKIPPED,wp=4 pos=(-0.84,-1.24) dist=1.01m timeout=6s totalSkipped=23
148.00,2103,AUTO_MODE,ENABLED
152.00,2193,AUTO_MODE,DISABLED
157.00,2193,WP_SKIPPED,wp=5 pos=(0.28,-1.17) dist=1.57m timeout=6s totalSkipped=24
157.00,2193,AUTO_MODE,ENABLED
163.00,2313,WP_SKIPPED,wp=6 pos=(1.40,-0.91) dist=0.46m timeout=6s totalSkipped=25
166.00,2369,STUCK_ESCAPE,wp=7 moved=0.070m pos=(1.40,-0.84) dir=-1
167.00,2393,AUTO_MODE,DISABLED
171.00,2393,AUTO_MODE,ENABLED
171.00,2393,BACKUP_DONE,wp=7 pos=(0.72,-0.05)
171.00,2393,WP_SKIPPED,wp=7 pos=(0.72,-0.05) dist=2.68m timeout=6s totalSkipped=26
173.00,2429,AUTO_MODE,DISABLED
174.00,2429,AUTO_MODE,ENABLED
175.00,2456,LANE_SKIP_OBSTACLE,lane=4 wp=8->10 pos=(0.12,-0.15)
175.00,2456,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(0.12,-0.15) batt=77%
175.00,2457,LANE_SKIP_OBSTACLE,lane=5 wp=10->12 pos=(0.12,-0.15)
175.00,2458,LANE_SKIP_OBSTACLE,lane=6 wp=12->14 pos=(0.12,-0.15)
175.00,2459,LANE_SKIP_OBSTACLE,lane=7 wp=14->16 pos=(0.12,-0.15)
175.00,2460,AUTO_MODE,DISABLED
177.00,2460,AUTO_MODE,ENABLED
177.00,2460,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(-0.20,-0.24) batt=76%
178.00,2482,AUTO_MODE,DISABLED
184.00,2483,AUTO_MODE,ENABLED
184.00,2483,WP_SKIPPED,wp=16 pos=(-1.78,-0.12) dist=1.07m timeout=6s totalSkipped=31
184.00,2494,LANE_SKIP_OBSTACLE,lane=8 wp=17->18 pos=(-1.94,-0.10)
184.00,2494,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(-1.94,-0.10) batt=76%
184.00,2495,LANE_SKIP_OBSTACLE,lane=9 wp=18->20 pos=(-1.94,-0.10)
195.00,2702,AUTO_MODE,DISABLED
196.00,2702,AUTO_MODE,ENABLED
196.00,2702,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(-2.06,-0.14) batt=74%
202.00,2824,WP_SKIPPED,wp=20 pos=(-1.92,0.18) dist=1.47m timeout=6s totalSkipped=34
205.00,2878,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(-1.84,0.38) batt=73%
208.00,2926,AUTO_MODE,DISABLED
209.00,2926,WP_SKIPPED,wp=21 pos=(-1.73,0.36) dist=3.81m timeout=6s totalSkipped=35
209.00,2926,AUTO_MODE,ENABLED
209.00,2926,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(-1.73,0.36) batt=72%
209.00,2927,CLEAN_PASS_DONE,pass=2 lanes=6 totalLanes=10 dist=61.35m pos=(-1.73,0.36)
209.00,2928,CLEAN_START,pos=(-1.73,0.36) totalWP=22
213.00,3012,AUTO_MODE,DISABLED
215.00,3012,AUTO_MODE,ENABLED
215.00,3026,WP_SKIPPED,wp=0 pos=(-1.27,0.10) dist=2.03m timeout=6s totalSkipped=36
220.00,3130,AUTO_MODE,DISABLED
222.00,3131,AUTO_MODE,ENABLED
222.00,3131,WP_SKIPPED,wp=1 pos=(-0.64,-0.30) dist=2.93m timeout=6s totalSkipped=37
226.00,3217,LANE_SKIP_OBSTACLE,lane=1 wp=2->4 pos=(-0.21,-0.37)
226.00,3217,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(-0.21,-0.37) batt=70%
226.00,3218,LANE_SKIP_OBSTACLE,lane=2 wp=4->6 pos=(-0.21,-0.37)
226.00,3219,LANE_SKIP_OBSTACLE,lane=3 wp=6->8 pos=(-0.21,-0.37)
226.00,3220,LANE_SKIP_OBSTACLE,lane=4 wp=8->10 pos=(-0.21,-0.37)
226.00,3221,LANE_SKIP_OBSTACLE,lane=5 wp=10->12 pos=(-0.21,-0.37)
226.00,3222,LANE_SKIP_OBSTACLE,lane=6 wp=12->14 pos=(-0.21,-0.37)
226.00,3223,LANE_SKIP_OBSTACLE,lane=7 wp=14->16 pos=(-0.21,-0.37)
226.00,3224,LANE_SKIP_OBSTACLE,lane=8 wp=16->18 pos=(-0.16,-0.40)
226.00,3225,LANE_SKIP_OBSTACLE,lane=9 wp=18->20 pos=(-0.16,-0.40)
227.00,3238,AUTO_MODE,DISABLED
229.00,3238,AUTO_MODE,ENABLED
230.00,3238,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(-0.15,-0.40) batt=70%
234.00,3311,AUTO_MODE,DISABLED
237.00,3312,WP_SKIPPED,wp=20 pos=(-1.15,-0.74) dist=2.49m timeout=6s totalSkipped=47
237.00,3312,AUTO_MODE,ENABLED
242.00,3393,AUTO_MODE,DISABLED
246.00,3393,AUTO_MODE,ENABLED
246.00,3393,WP_SKIPPED,wp=21 pos=(-0.36,0.27) dist=2.61m timeout=6s totalSkipped=48
246.00,3394,CLEAN_PASS_DONE,pass=3 lanes=9 totalLanes=19 dist=73.01m pos=(-0.36,0.27)
246.00,3395,CLEAN_START,pos=(-0.36,0.27) totalWP=22
247.00,3417,AUTO_MODE,DISABLED
253.00,3418,AUTO_MODE,ENABLED
253.00,3418,WP_SKIPPED,wp=0 pos=(0.76,0.03) dist=3.22m timeout=6s totalSkipped=49
254.00,3452,AUTO_MODE,DISABLED
256.00,3452,AUTO_MODE,ENABLED
257.00,3476,AUTO_MODE,DISABLED
260.00,3476,AUTO_MODE,ENABLED
260.00,3476,STUCK_ESCAPE,wp=1 moved=0.045m pos=(0.89,-0.02) dir=1
261.00,3499,BACKUP_DONE,wp=1 pos=(0.91,-0.09)
261.00,3499,WP_SKIPPED,wp=1 pos=(0.91,-0.09) dist=2.00m timeout=6s totalSkipped=50
263.00,3543,AUTO_MODE,DISABLED
264.00,3543,AUTO_MODE,ENABLED
267.00,3596,AUTO_MODE,DISABLED
275.00,3597,WP_SKIPPED,wp=2 pos=(0.35,0.68) dist=2.65m timeout=6s totalSkipped=51
275.00,3597,AUTO_MODE,ENABLED
277.00,3621,AUTO_MODE,DISABLED
281.00,3621,AUTO_MODE,ENABLED
281.00,3630,WP_SKIPPED,wp=3 pos=(-0.40,0.83) dist=2.74m timeout=6s totalSkipped=52
287.00,3749,AUTO_MODE,DISABLED
288.00,3749,AUTO_MODE,ENABLED
288.00,3749,WP_SKIPPED,wp=4 pos=(-0.52,0.71) dist=2.29m timeout=6s totalSkipped=53
290.00,3794,AUTO_MODE,DISABLED
307.00,3794,AUTO_MODE,ENABLED
308.00,3794,LANE_SKIP_OBSTACLE,lane=2 wp=5->6 pos=(-0.75,0.73)
308.00,3794,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(-0.75,0.73) batt=59%
308.00,3795,LANE_SKIP_OBSTACLE,lane=3 wp=6->8 pos=(-0.75,0.73)
308.00,3796,LANE_SKIP_OBSTACLE,lane=4 wp=8->10 pos=(-0.75,0.73)
308.00,3797,LANE_SKIP_OBSTACLE,lane=5 wp=10->12 pos=(-0.75,0.73)
308.00,3798,LANE_SKIP_OBSTACLE,lane=6 wp=12->14 pos=(-0.75,0.73)
308.00,3799,LANE_SKIP_OBSTACLE,lane=7 wp=14->16 pos=(-0.75,0.73)
308.00,3800,LANE_SKIP_OBSTACLE,lane=8 wp=16->18 pos=(-0.75,0.73)
308.00,3801,LANE_SKIP_OBSTACLE,lane=9 wp=18->20 pos=(-0.75,0.73)
312.00,3873,AUTO_MODE,DISABLED
315.00,3873,AUTO_MODE,ENABLED
315.00,3873,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(-0.33,0.50) batt=58%
320.00,3968,AUTO_MODE,DISABLED
323.00,3968,WP_SKIPPED,wp=20 pos=(-0.12,1.10) dist=1.82m timeout=6s totalSkipped=62
323.00,3968,AUTO_MODE,ENABLED
325.00,4001,AUTO_MODE,DISABLED
327.00,4001,AUTO_MODE,ENABLED
329.00,4045,WP_SKIPPED,wp=21 pos=(0.19,1.31) dist=1.69m timeout=6s totalSkipped=63
329.00,4046,CLEAN_PASS_DONE,pass=4 lanes=8 totalLanes=27 dist=92.76m pos=(0.19,1.31)
329.00,4047,CLEAN_START,pos=(0.19,1.31) totalWP=22
331.00,4082,AUTO_MODE,DISABLED
343.00,4082,AUTO_MODE,ENABLED
343.00,4082,WP_SKIPPED,wp=0 pos=(1.20,1.62) dist=4.62m timeout=6s totalSkipped=64
344.00,4093,AUTO_MODE,DISABLED
345.00,4093,AUTO_MODE,ENABLED
346.00,4123,STUCK_ESCAPE,wp=1 moved=0.060m pos=(1.20,1.68) dir=-1
348.00,4146,BACKUP_DONE,wp=1 pos=(1.21,1.63)
349.00,4177,WP_SKIPPED,wp=1 pos=(1.23,1.68) dist=3.58m timeout=6s totalSkipped=65
352.00,4238,STUCK_ESCAPE,wp=2 moved=0.000m pos=(1.23,1.68) dir=1
353.00,4260,BACKUP_DONE,wp=2 pos=(1.23,1.66)
355.00,4298,WP_SKIPPED,wp=2 pos=(1.20,1.67) dist=3.24m timeout=6s totalSkipped=66
358.00,4347,AUTO_MODE,DISABLED
360.00,4347,AUTO_MODE,ENABLED
361.00,4370,WP_SKIPPED,wp=3 pos=(1.91,1.38) dist=4.74m timeout=6s totalSkipped=67
363.00,4394,AUTO_MODE,DISABLED
363.00,4394,AUTO_MODE,ENABLED
364.00,4394,LANE_SKIP_OBSTACLE,lane=2 wp=4->6 pos=(1.84,1.19)
364.00,4394,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(1.84,1.19) batt=52%
364.00,4395,LANE_SKIP_OBSTACLE,lane=3 wp=6->8 pos=(1.84,1.19)
364.00,4396,LANE_SKIP_OBSTACLE,lane=4 wp=8->10 pos=(1.84,1.19)
364.00,4397,LANE_SKIP_OBSTACLE,lane=5 wp=10->12 pos=(1.84,1.19)
364.00,4398,LANE_SKIP_OBSTACLE,lane=6 wp=12->14 pos=(1.84,1.19)
364.00,4399,LANE_SKIP_OBSTACLE,lane=7 wp=14->16 pos=(1.84,1.19)
364.00,4400,LANE_SKIP_OBSTACLE,lane=8 wp=16->18 pos=(1.84,1.19)
364.00,4401,LANE_SKIP_OBSTACLE,lane=9 wp=18->20 pos=(1.84,1.19)
366.00,4437,AUTO_MODE,DISABLED
366.00,4437,AUTO_MODE,ENABLED
368.00,4470,AUTO_MODE,DISABLED
374.00,4471,AUTO_MODE,ENABLED
374.00,4471,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(0.29,1.18) batt=50%
378.00,4543,AUTO_MODE,DISABLED
403.00,4543,AUTO_MODE,ENABLED
403.00,4543,WP_SKIPPED,wp=20 pos=(-0.45,1.51) dist=1.41m timeout=6s totalSkipped=76
405.00,4586,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(-0.56,1.48) batt=46%
405.00,4598,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(-0.55,1.48) batt=46%
406.00,4609,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(-0.54,1.45) batt=46%
406.00,4610,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(-0.54,1.45) batt=46%
409.00,4673,WP_SKIPPED,wp=21 pos=(-0.30,1.58) dist=2.15m timeout=6s totalSkipped=77
409.00,4674,CLEAN_PASS_DONE,pass=5 lanes=8 totalLanes=35 dist=111.45m pos=(-0.30,1.58)
409.00,4675,CLEAN_START,pos=(-0.30,1.58) totalWP=22
410.00,4707,AUTO_MODE,DISABLED
420.00,4708,AUTO_MODE,ENABLED
420.00,4708,WP_SKIPPED,wp=0 pos=(-0.29,-0.55) dist=2.03m timeout=6s totalSkipped=78
421.00,4710,LANE_SKIP_OBSTACLE,lane=0 wp=1->2 pos=(-0.29,-0.55)
421.00,4710,BEHAVIOUR_CHANGE,CLEAN->AVOID gps=(-0.29,-0.55) batt=44%
421.00,4711,LANE_SKIP_OBSTACLE,lane=1 wp=2->4 pos=(-0.29,-0.55)
421.00,4712,LANE_SKIP_OBSTACLE,lane=2 wp=4->6 pos=(-0.29,-0.55)
421.00,4713,LANE_SKIP_OBSTACLE,lane=3 wp=6->8 pos=(-0.29,-0.55)
421.00,4714,LANE_SKIP_OBSTACLE,lane=4 wp=8->10 pos=(-0.29,-0.55)
421.00,4715,LANE_SKIP_OBSTACLE,lane=5 wp=10->12 pos=(-0.29,-0.55)
421.00,4716,LANE_SKIP_OBSTACLE,lane=6 wp=12->14 pos=(-0.29,-0.55)
421.00,4717,LANE_SKIP_OBSTACLE,lane=7 wp=14->16 pos=(-0.29,-0.55)
421.00,4718,LANE_SKIP_OBSTACLE,lane=8 wp=16->18 pos=(-0.29,-0.55)
421.00,4719,LANE_SKIP_OBSTACLE,lane=9 wp=18->20 pos=(-0.30,-0.55)
424.00,4778,AUTO_MODE,DISABLED
425.00,4778,AUTO_MODE,ENABLED
425.00,4778,BEHAVIOUR_CHANGE,AVOID->CLEAN gps=(-0.42,-0.29) batt=43%
429.00,4837,STUCK_ESCAPE,wp=20 moved=0.050m pos=(-0.45,-0.25) dir=-1
430.00,4859,AUTO_MODE,DISABLED
431.00,4859,BACKUP_DONE,wp=20 pos=(-0.47,-0.22)
431.00,4859,AUTO_MODE,ENABLED
431.00,4869,WP_SKIPPED,wp=20 pos=(-0.57,-0.18) dist=2.23m timeout=6s totalSkipped=89
437.00,4970,AUTO_MODE,DISABLED
438.00,4970,AUTO_MODE,ENABLED
438.00,4970,WP_SKIPPED,wp=21 pos=(0.12,0.40) dist=2.13m timeout=6s totalSkipped=90
438.00,4971,CLEAN_PASS_DONE,pass=6 lanes=10 totalLanes=45 dist=120.37m pos=(0.12,0.40)
438.00,4972,CLEAN_START,pos=(0.12,0.40) totalWP=22
440.00,5007,AUTO_MODE,DISABLED
448.00,5007,AUTO_MODE,ENABLED
448.00,5007,WP_SKIPPED,wp=0 pos=(1.77,-1.12) dist=3.69m timeout=6s totalSkipped=91
450.00,5039,AUTO_MODE,DISABLED
452.00,5039,AUTO_MODE,ENABLED
452.00,5039,BEHAVIOUR_CHANGE,CLEAN->WANDER gps=(1.92,-1.78) batt=40%
452.00,5039,BATTERY_WARN,below40% pos=(1.92,-1.78)
454.00,5063,BEHAVIOUR_CHANGE,WANDER->AVOID gps=(1.94,-2.02) batt=40%
464.00,5252,AUTO_MODE,DISABLED
464.00,5252,AUTO_MODE,ENABLED
465.00,5262,BEHAVIOUR_CHANGE,AVOID->WANDER gps=(2.09,-2.03) batt=38%
484.00,5637,WANDER_TURN,steer=-1.04
485.00,5657,BEHAVIOUR_CHANGE,WANDER->AVOID gps=(-1.41,-1.58) batt=35%
491.00,5775,BEHAVIOUR_CHANGE,AVOID->WANDER gps=(-1.44,-1.45) batt=35%
493.00,5808,BEHAVIOUR_CHANGE,WANDER->AVOID gps=(-1.44,-1.19) batt=34%
502.00,5991,AUTO_MODE,DISABLED
503.00,5991,AUTO_MODE,ENABLED
504.00,6002,AUTO_MODE,DISABLED
506.00,6003,AUTO_MODE,ENABLED
506.00,6003,BEHAVIOUR_CHANGE,AVOID->WANDER gps=(-1.84,-0.85) batt=33%
506.00,6011,BEHAVIOUR_CHANGE,WANDER->AVOID gps=(-1.98,-0.78) batt=33%
510.00,6086,AUTO_MODE,DISABLED
511.00,6086,AUTO_MODE,ENABLED
513.00,6120,AUTO_MODE,DISABLED
521.00,6120,AUTO_MODE,ENABLED
527.00,6226,BEHAVIOUR_CHANGE,AVOID->WANDER gps=(-2.04,1.86) batt=30%
528.00,6237,BEHAVIOUR_CHANGE,WANDER->AVOID gps=(-2.03,1.94) batt=30%
530.00,6287,AUTO_MODE,DISABLED
531.00,6288,AUTO_MODE,ENABLED
532.00,6316,AUTO_MODE,DISABLED
543.00,6316,AUTO_MODE,ENABLED
543.00,6316,BEHAVIOUR_CHANGE,AVOID->WANDER gps=(-0.05,2.01) batt=28%
546.00,6373,AUTO_MODE,DISABLED
548.00,6374,AUTO_MODE,ENABLED
549.00,6405,AUTO_MODE,DISABLED
550.00,6405,AUTO_MODE,ENABLED
551.00,6425,AUTO_MODE,DISABLED
563.00,6425,AUTO_MODE,ENABLED
571.00,6573,AUTO_MODE,DISABLED
575.00,6573,AUTO_MODE,ENABLED
579.00,6653,AUTO_MODE,DISABLED
583.00,6653,AUTO_MODE,ENABLED
588.00,6740,BEHAVIOUR_CHANGE,WANDER->AVOID gps=(1.37,0.97) batt=22%
593.00,6835,AUTO_MODE,DISABLED
594.00,6835,AUTO_MODE,ENABLED
596.00,6879,AUTO_MODE,DISABLED
602.00,6879,AUTO_MODE,ENABLED
602.00,6879,BEHAVIOUR_CHANGE,AVOID->TRACK gps=(1.23,-0.35) batt=20%
602.00,6879,BATTERY_CRIT,below20% pos=(1.23,-0.35)
608.00,6990,DOCKED,pos=(1.54,-0.62) batt=18.9%
616.00,6991,CHARGE_COMPLETE,pos=(1.55,-0.62) dist=173.63m passes=6 batt=99.5%
